"Time","physicsRun.physics.frame_a.r_0[1]","physicsRun.physics.frame_a.r_0[2]","physicsRun.physics.frame_a.r_0[3]","physicsRun.physics.frame_a.R.w[1]","physicsRun.physics.frame_a.R.w[2]","physicsRun.physics.frame_a.R.w[3]"
0.16,7.0834629977992838e-21,1.1294569014433466e-19,0.87447487999267903,-3.0497835945164946e-17,3.3751597040604698e-18,-1.8381888124562455e-19
0.17000000000000001,8.0080426560675802e-21,1.2750506713821762e-19,0.85829390749177836,-3.2403857840728484e-17,3.5861072949375559e-18,-1.9530003277417967e-19
0.17000000000000001,8.0080426560675802e-21,1.2750506713821762e-19,0.85829390749177836,-3.2403857840728484e-17,3.5861072949375559e-18,-1.9530003277417967e-19
0.17500000000000002,8.489876839400838e-21,1.3511563557587967e-19,0.8498356718659118,-3.3356957562566198e-17,3.6915809856952698e-18,-2.0104903612303766e-19
0.17999999999999999,8.9872612451867371e-21,1.4294683167744031e-19,0.84113226999082302,-3.431013386201453e-17,3.79705458674522e-18,-2.0679869709812022e-19
0.17999999999999999,8.9872612451867371e-21,1.4294683167744031e-19,0.84113226999082302,-3.431013386201453e-17,3.79705458674522e-18,-2.0679869709812022e-19
0.19,1.0023753740155604e-20,1.5927112008421308e-19,0.82298996749073139,-3.6216484381045464e-17,4.0080017912287268e-18,-2.1829859256871502e-19
0.19,1.0023753740155604e-20,1.5927112008421308e-19,0.82298996749073139,-3.6216484381045464e-17,4.0080017912287268e-18,-2.1829859256871502e-19
0.20000000000000001,1.1109605831945518e-20,1.7647785289188029e-19,0.80386699998966971,-3.8122561963290161e-17,4.2189493156568586e-18,-2.2979380066951195e-19
0.20000000000000001,1.1109605831945518e-20,1.7647785289188029e-19,0.80386699998966971,-3.8122561963290161e-17,4.2189493156568586e-18,-2.2979380066951195e-19
0.20999999999999999,1.2237367198284307e-20,1.9456698282536137e-19,0.7837633674885579,-4.0028742897616315e-17,4.4298967193819188e-18,-2.4128575873963863e-19
0.20999999999999999,1.2237367198284307e-20,1.9456698282536137e-19,0.7837633674885579,-4.0028742897616315e-17,4.4298967193819188e-18,-2.4128575873963863e-19
0.22,1.3419723071553799e-20,2.1353851692793165e-19,0.76267906998739698,-4.1934800150709568e-17,4.6408442687790106e-18,-2.5276788481909618e-19
0.22,1.3419723071553799e-20,2.1353851692793165e-19,0.76267906998739698,-4.1934800150709568e-17,4.6408442687790106e-18,-2.5276788481909618e-19
0.22500000000000001,1.4032317159907734e-20,2.2335517877113922e-19,0.75176917186232461,-4.2887860111368846e-17,4.746318006592152e-18,-2.5851121525913856e-19
0.23000000000000001,1.4658903489200489e-20,2.3339244356980162e-19,0.7406141074872844,-4.3840959177766378e-17,4.8517916979467463e-18,-2.6426212475070523e-19
0.23000000000000001,1.4658903489200489e-20,2.3339244356980162e-19,0.7406141074872844,-4.3840959177766378e-17,4.8517916979467463e-18,-2.6426212475070523e-19
0.23999999999999999,1.5953977994774196e-20,2.5412872332616709e-19,0.7175684799872083,-4.5747056467106974e-17,5.062739200522814e-18,-2.7574370085780531e-19
0.23999999999999999,1.5953977994774196e-20,2.5412872332616709e-19,0.7175684799872083,-4.5747056467106974e-17,5.062739200522814e-18,-2.7574370085780531e-19
0.25,1.7304951906508415e-20,2.7574735215897611e-19,0.69354218748716356,-4.7653077492533705e-17,5.2736867937884253e-18,-2.8720953229908049e-19
0.26000000000000001,1.8710921919308192e-20,2.9824834442279794e-19,0.66853522998711901,-4.9559132041001129e-17,5.4846343464127239e-18,-2.986909771159641e-19
0.26000000000000001,1.8710921919308192e-20,2.9824834442279794e-19,0.66853522998711901,-4.9559132041001129e-17,5.4846343464127239e-18,-2.986909771159641e-19
0.27000000000000002,2.0172089424098844e-20,3.2163169716058278e-19,0.64254760748708217,-5.1465196575722939e-17,5.6955818865585088e-18,-3.1018123090270973e-19
0.27000000000000002,2.0172089424098844e-20,3.2163169716058278e-19,0.64254760748708217,-5.1465196575722939e-17,5.6955818865585088e-18,-3.1018123090270973e-19
0.27500000000000002,2.0921712735799606e-20,3.3365426265671547e-19,0.62918604686084745,-5.2418284334232862e-17,5.8010555912396701e-18,-3.1593115076845815e-19
0.28000000000000003,2.1683801215075555e-20,3.4589743989783037e-19,0.61557931998572202,-5.3371391796946639e-17,5.9065292730590391e-18,-3.2167876899505604e-19
0.28000000000000003,2.1683801215075555e-20,3.4589743989783037e-19,0.61557931998572202,-5.3371391796946639e-17,5.9065292730590391e-18,-3.2167876899505604e-19
0.28999999999999998,2.3236124764469067e-20,3.7104554106506536e-19,0.58763036748558861,-5.5277415115917507e-17,6.117476862235516e-18,-3.3316030336955845e-19
0.28999999999999998,2.3236124764469067e-20,3.7104554106506536e-19,0.58763036748558861,-5.5277415115917507e-17,6.117476862235516e-18,-3.3316030336955845e-19
0.30000000000000004,2.4825630616241188e-20,3.9707593238656739e-19,0.55870074998550612,-5.7183343477256964e-17,6.3284245626534267e-18,-3.4464099799261684e-19
0.30000000000000004,2.4825630616241188e-20,3.9707593238656739e-19,0.55870074998550612,-5.7183343477256964e-17,6.3284245626534267e-18,-3.4464099799261684e-19
0.31,2.6440628530616934e-20,4.2398868612775445e-19,0.52879046748413627,-5.9089464621779739e-17,6.5393720382664637e-18,-3.5611179201696509e-19
0.31,2.6440628530616934e-20,4.2398868612775445e-19,0.52879046748413627,-5.9089464621779739e-17,6.5393720382664637e-18,-3.5611179201696509e-19
0.32000000000000001,2.8074296575351426e-20,4.5178380550449482e-19,0.49789951998277893,-6.0995489625583655e-17,6.750319627692333e-18,-3.6756847832100762e-19
0.32000000000000001,2.8074296575351426e-20,4.5178380550449482e-19,0.49789951998277893,-6.0995489625583655e-17,6.750319627692333e-18,-3.6756847832100762e-19
0.32500000000000001,2.8901608286228131e-20,4.6601222295431578e-19,0.48208629685656507,-6.1948420603385459e-17,6.8557935171945695e-18,-3.733040962949906e-19
0.32876959436330455,2.9530013485010718e-20,4.7688513105303583e-19,0.47000231630164419,-6.2666913037358642e-17,6.935312202952808e-18,-3.7762962846098018e-19
0.32876959436330455,2.9530013485010718e-20,4.7688513105303583e-19,0.47000231630164419,-6.2666913037358642e-17,6.935312202952808e-18,-3.7762962846098018e-19
0.32877103123914975,2.2648593636783076e-19,-1.437880338174096e-18,0.46999768362216798,9.9903797160528951e-11,1.0282531196816173e-11,6.0173481177428558e-13
0.32877103123914975,2.2648593636783076e-19,-1.437880338174096e-18,0.46999768362216798,9.9903797160528951e-11,1.0282531196816173e-11,6.0173481177428558e-13
0.33000000000000002,2.3650075060912916e-08,-4.7912677755750812e-10,0.46603997049761114,4.8901692316858291e-06,0.00035842827224944195,2.8182717777407253e-08
0.33204683385118522,1.3512694481042979e-06,-9.9026713493423613e-09,0.45975158798289517,1.7779843777726021e-05,0.003431937816101648,1.6975593373963251e-08
0.33204683385118522,1.3512694481042979e-06,-9.9026713493423613e-09,0.45975158798289517,1.7779843777726021e-05,0.003431937816101648,1.6975593373963251e-08
0.3320468376633175,1.351275248709844e-06,-9.9027021237703869e-09,0.45975157705418457,1.7779872430292286e-05,0.003431947345906042,1.6975541865465614e-08
0.3320468376633175,1.351275248709844e-06,-9.9027021237703869e-09,0.45975157705418457,1.7779872430292286e-05,0.003431947345906042,1.6975541865465614e-08
0.33204689174172503,1.3513575371037288e-06,-9.9031386912268602e-09,0.45975142202135322,1.7780278903077719e-05,0.0034320825359975752,1.6974811207934711e-08
0.33204689174172503,1.3513575371037288e-06,-9.9031386912268602e-09,0.45975142202135322,1.7780278903077719e-05,0.0034320825359975752,1.6974811207934711e-08
0.3320468955542622,1.3513633385848262e-06,-9.9031694697264888e-09,0.45975141109154377,1.778030756076611e-05,0.0034320920670389567,1.6974759700509546e-08
0.3320468955542622,1.3513633385848262e-06,-9.9031694697264888e-09,0.45975141109154377,1.778030756076611e-05,0.0034320920670389567,1.6974759700509546e-08
0.33204714582049616,1.3517442019114064e-06,-9.9051899758962028e-09,0.45975069363526777,1.7782190085605408e-05,0.0034327177419355122,1.6971382910582454e-08
0.33204714582049616,1.3517442019114064e-06,-9.9051899758962028e-09,0.45975069363526777,1.7782190085605408e-05,0.0034327177419355122,1.6971382910582454e-08
0.33204714963476656,1.3517500071693741e-06,-9.9052207719148749e-09,0.45975068270076103,1.7782218802657203e-05,0.0034327272781957785,1.6971331527837951e-08
0.33204714963476656,1.3517500071693741e-06,-9.9052207719148749e-09,0.45975068270076103,1.7782218802657203e-05,0.0034327272781957785,1.6971331527837951e-08
0.33204720374956787,1.3518323707924658e-06,-9.9056576946147643e-09,0.45975052756832591,1.7782626340284396e-05,0.0034328625748055379,1.697060290809661e-08
0.33204720374956787,1.3518323707924658e-06,-9.9056576946147643e-09,0.45975052756832591,1.7782626340284396e-05,0.0034328625748055379,1.697060290809661e-08
0.33204720756429063,1.3518381769987553e-06,-9.9056884950900257e-09,0.45975051663258432,1.7782655078352992e-05,0.0034328721123906428,1.6970551575731933e-08
0.33204720756429063,1.3518381769987553e-06,-9.9056884950900257e-09,0.45975051663258432,1.7782655078352992e-05,0.0034328721123906428,1.6970551575731933e-08
0.3320484487657509,1.3537282563381223e-06,-9.9157128957052125e-09,0.45974695867159443,1.7792161636719168e-05,0.0034359761304020194,1.6954355208170713e-08
0.3320484487657509,1.3537282563381223e-06,-9.9157128957052125e-09,0.45974695867159443,1.7792161636719168e-05,0.0034359761304020194,1.6954355208170713e-08
0.33204845258272436,1.3537340715594946e-06,-9.9157437316802104e-09,0.45974694773073238,1.7792191434604285e-05,0.0034359856783564321,1.6954307228401338e-08
0.33204845258272436,1.3537340715594946e-06,-9.9157437316802104e-09,0.45974694773073238,1.7792191434604285e-05,0.0034359856783564321,1.6954307228401338e-08
0.33204850676096997,1.3538166147742705e-06,-9.9161814240189766e-09,0.45974679243620536,1.779261483001213e-05,0.0034361212038396005,1.6953627648518005e-08
0.33204850676096997,1.3538166147742705e-06,-9.9161814240189766e-09,0.45974679243620536,1.779261483001213e-05,0.0034361212038396005,1.6953627648518005e-08
0.33204851057851525,1.3538224311271911e-06,-9.9162122654219602e-09,0.45974678149376658,1.7792644697259785e-05,0.0034361307534444639,1.6953579873377398e-08
0.33204851057851525,1.3538224311271911e-06,-9.9162122654219602e-09,0.45974678149376658,1.7792644697259785e-05,0.0034361307534444639,1.6953579873377398e-08
0.33204876129980693,1.3542044632920153e-06,-9.9182379221597265e-09,0.45974606284645153,1.7794614885571949e-05,0.0034367579623219725,1.695047041607254e-08
0.33204876129980693,1.3542044632920153e-06,-9.9182379221597265e-09,0.45974606284645153,1.7794614885571949e-05,0.0034367579623219725,1.695047041607254e-08
0.33204876511913739,1.3542102835086905e-06,-9.918268781539785e-09,0.45974605189916823,1.7794645030818634e-05,0.0034367675172616119,1.6950423482946802e-08
0.33204876511913739,1.3542102835086905e-06,-9.918268781539785e-09,0.45974605189916823,1.7794645030818634e-05,0.0034367675172616119,1.6950423482946802e-08
0.33204881933406116,1.3542929025411765e-06,-9.9187068321466542e-09,0.45974589650425945,1.7795073321914365e-05,0.0034369031497439068,1.6949758531285262e-08
0.33204881933406116,1.3542929025411765e-06,-9.9187068321466542e-09,0.45974589650425945,1.7795073321914365e-05,0.0034369031497439068,1.6949758531285262e-08
0.33204882315379802,1.3542987236379696e-06,-9.9187376956212302e-09,0.45974588555587348,1.7795103526212229e-05,0.0034369127058909632,1.6949711776652242e-08
0.33204882315379802,1.3542987236379696e-06,-9.9187376956212302e-09,0.45974588555587348,1.7795103526212229e-05,0.0034369127058909632,1.6949711776652242e-08
0.34000000000000002,8.0896962129689226e-05,-2.6443801507787335e-07,0.45400946288251931,9.751323802308506e-05,0.034100832573953618,-3.7541911237673456e-08
0.34000000000000002,8.0896962129689226e-05,-2.6443801507787335e-07,0.45400946288251931,9.751323802308506e-05,0.034100832573953618,-3.7541911237673456e-08
0.34524757951122226,0.00016792807070478466,-5.1568294444764787e-07,0.45968930283240689,0.00010609526127430065,0.035217838828359022,-2.6959956441307035e-08
0.34524757951122226,0.00016792807070478466,-5.1568294444764787e-07,0.45968930283240689,0.00010609526127430065,0.035217838828359022,-2.6959956441307035e-08
0.34524800241313613,0.00016793513698266859,-5.15703697540312e-07,0.45968978944405575,0.0001060952612826942,0.035217838828359001,-2.6959783823250375e-08
0.34524800241313613,0.00016793513698266859,-5.15703697540312e-07,0.45968978944405575,0.0001060952612826942,0.035217838828359001,-2.6959783823250375e-08
0.34525149009828526,0.00016799341279472144,-5.158748489367955e-07,0.45969380247888464,0.00010609526135191608,0.0352178388283588,-2.6958360236804274e-08
0.34525149009828526,0.00016799341279472144,-5.158748489367955e-07,0.45969380247888464,0.00010609526135191608,0.0352178388283588,-2.6958360236804274e-08
0.3452519131682415,0.00016800048188043772,-5.1589561027584418e-07,0.45969428926766609,0.00010609526136031297,0.035217838828358779,-2.6958187550156921e-08
0.3452519131682415,0.00016800048188043772,-5.1589561027584418e-07,0.45969428926766609,0.00010609526136031297,0.035217838828358779,-2.6958187550156921e-08
0.3452630122615174,0.00016818593688792366,-5.1644027679209707e-07,0.45970705937665063,0.00010609526158060252,0.035217838828358126,-2.6953657175975761e-08
0.3452630122615174,0.00016818593688792366,-5.1644027679209707e-07,0.45970705937665063,0.00010609526158060252,0.035217838828358126,-2.6953657175975761e-08
0.34526343648166491,0.00016819302519224168,-5.1646109457465717e-07,0.45970754744091757,0.00010609526158902225,0.035217838828358106,-2.6953484019848892e-08
0.34526343648166491,0.00016819302519224168,-5.1646109457465717e-07,0.45970754744091757,0.00010609526158902225,0.035217838828358106,-2.6953484019848892e-08
0.34526692912499229,0.00016825138385092304,-5.1663248928523789e-07,0.45971156565205246,0.00010609526165834264,0.035217838828357904,-2.6952058409597602e-08
0.34526692912499229,0.00016825138385092304,-5.1663248928523789e-07,0.45971156565205246,0.00010609526165834264,0.035217838828357904,-2.6952058409597602e-08
0.34526735351376614,0.00016825847497283191,-5.1665331534284243e-07,0.45971205389402187,0.00010609526166676571,0.035217838828357884,-2.6951885184641647e-08
0.34526735351376614,0.00016825847497283191,-5.1665331534284243e-07,0.45971205389402187,0.00010609526166676571,0.035217838828357884,-2.6951885184641647e-08
0.34533130210483254,0.0001693269934826408,-5.19791468708586e-07,0.45978560396374019,0.00010609526293599148,0.035217838828354123,-2.6925782958209862e-08
0.34533130210483254,0.0001693269934826408,-5.19791468708586e-07,0.45978560396374019,0.00010609526293599148,0.035217838828354123,-2.6925782958209862e-08
0.34533173218593188,0.00016933417971790914,-5.1981257410660806e-07,0.45978609848298146,0.00010609526294452758,0.035217838828354102,-2.6925607409788064e-08
0.34533173218593188,0.00016933417971790914,-5.1981257410660806e-07,0.45978609848298146,0.00010609526294452758,0.035217838828354102,-2.6925607409788064e-08
0.34533524676538618,0.0001693929049092388,-5.1998504529504239e-07,0.45979013957687154,0.00010609526301428373,0.035217838828353901,-2.692417284575476e-08
0.34533524676538618,0.0001693929049092388,-5.1998504529504239e-07,0.45979013957687154,0.00010609526301428373,0.035217838828353901,-2.692417284575476e-08
0.34533567701771284,0.00016940009400555833,-5.200061590957485e-07,0.45979063427635047,0.00010609526302282321,0.03521783882835388,-2.6923997227442219e-08
0.34533567701771284,0.00016940009400555833,-5.200061590957485e-07,0.45979063427635047,0.00010609526302282321,0.03521783882835388,-2.6923997227442219e-08
0.34534700016530395,0.00016958929274731594,-5.2056182066312095e-07,0.45980365285817193,0.00010609526324756126,0.035217838828353221,-2.6919375399855391e-08
0.34534700016530395,0.00016958929274731594,-5.2056182066312095e-07,0.45980365285817193,0.00010609526324756126,0.035217838828353221,-2.6919375399855391e-08
0.34534743160009873,0.00016959650160155317,-5.2058299249126732e-07,0.45980414886750948,0.00010609526325612424,0.0352178388283532,-2.6919199298888733e-08
0.34534743160009873,0.00016959650160155317,-5.2058299249126732e-07,0.45980414886750948,0.00010609526325612424,0.0352178388283532,-2.6919199298888733e-08
0.3453509512214144,0.00016965531103778529,-5.2075571110042287e-07,0.45980819521660932,0.00010609526332598053,0.035217838828352999,-2.6917762676892874e-08
0.3453509512214144,0.00016965531103778529,-5.2075571110042287e-07,0.45980819521660932,0.00010609526332598053,0.035217838828352999,-2.6917762676892874e-08
0.34535138282786543,0.0001696625227602407,-5.2077689135230216e-07,0.45980869140657177,0.00010609526333454692,0.035217838828352978,-2.6917586505860395e-08
0.34535138282786543,0.0001696625227602407,-5.2077689135230216e-07,0.45980869140657177,0.00010609526333454692,0.035217838828352978,-2.6917586505860395e-08
0.35000000000000003,0.00024733644033169192,-7.4889900880014919e-07,0.46504693644272732,0.00010609535561645381,0.035217838828079773,-2.5020136449278708e-08
0.35449054221177384,0.00032236919636939734,-9.6926431288029753e-07,0.46990582382250501,0.00010609544479384094,0.035217838827815651,-2.3187208672637398e-08
0.35449054221177384,0.00032236919636939734,-9.6926431288029753e-07,0.46990582382250501,0.00010609544479384094,0.035217838827815651,-2.3187208672637398e-08
0.35449140672868529,0.00032238364164882509,-9.6930673753646595e-07,0.46990674021374496,0.00010609544481101251,0.035217838827815602,-2.3186855798311256e-08
0.35449140672868529,0.00032238364164882509,-9.6930673753646595e-07,0.46990674021374496,0.00010609544481101251,0.035217838827815602,-2.3186855798311256e-08
0.35449469680070839,0.00032243861571482253,-9.6946819206976991e-07,0.46991022763584478,0.00010609544487636191,0.035217838827815408,-2.318551287264637e-08
0.35449469680070839,0.00032243861571482253,-9.6946819206976991e-07,0.46991022763584478,0.00010609544487636191,0.035217838827815408,-2.318551287264637e-08
0.35449556152443884,0.00032245306445002588,-9.6951062687529272e-07,0.46991114421108154,0.00010609544489353757,0.035217838827815359,-2.3185159913901851e-08
0.35449556152443884,0.00032245306445002588,-9.6951062687529272e-07,0.46991114421108154,0.00010609544489353757,0.035217838827815359,-2.3185159913901851e-08
0.35466388401590471,0.00032526557796566663,-9.7777075920302586e-07,0.47008942021639721,0.00010609544823688451,0.035217838827805457,-2.3116454854509862e-08
0.35466388401590471,0.00032526557796566663,-9.7777075920302586e-07,0.47008942021639721,0.00010609544823688451,0.035217838827805457,-2.3116454854509862e-08
0.35466476531430824,0.00032528030364921808,-9.7781400738468581e-07,0.47009035289788159,0.00010609544825438963,0.035217838827805409,-2.3116095130395598e-08
0.35466476531430824,0.00032528030364921808,-9.7781400738468581e-07,0.47009035289788159,0.00010609544825438963,0.035217838827805409,-2.3116095130395598e-08
0.35466808059450106,0.00032533569892378408,-9.7797669897652265e-07,0.47009386140358583,0.00010609544832024067,0.035217838827805215,-2.3114741915382281e-08
0.35466808059450106,0.00032533569892378408,-9.7797669897652265e-07,0.47009386140358583,0.00010609544832024067,0.035217838827805215,-2.3114741915382281e-08
0.35466896210422372,0.0003253504281383044,-9.7801995752837478e-07,0.47009479427243089,0.00010609544833775,0.035217838827805166,-2.3114382105012806e-08
0.35466896210422372,0.0003253504281383044,-9.7801995752837478e-07,0.47009479427243089,0.00010609544833775,0.035217838827805166,-2.3114382105012806e-08
0.35999999999999999,0.00041442723715577612,-1.2396316306331894e-06,0.47559705704135102,0.00010609555425077781,0.035217838827491348,-2.0938384879609072e-08
0.37,0.00058151861130769375,-1.7303662785514816e-06,0.48516650690276658,0.00010609575304835943,0.035217838826901972,-1.6856633341646433e-08
0.37,0.00058151861130769375,-1.7303662785514816e-06,0.48516650690276658,0.00010609575304835943,0.035217838826901972,-1.6856633341646433e-08
0.375,0.00066506451443784631,-1.9757343608271066e-06,0.48958348030598842,0.00010609585250837008,0.035217838826606916,-1.4815757583187402e-08
0.38,0.00074861056111721208,-2.221102947038975e-06,0.49375528602490526,0.0001060959520091946,0.035217838826311632,-1.2774881830226583e-08
0.38,0.00074861056111721208,-2.221102947038975e-06,0.49375528602490526,0.0001060959520091946,0.035217838826311632,-1.2774881830226583e-08
0.39000000000000001,0.00091570308440025829,-2.7118416288826141e-06,0.50136339440804911,0.00010609615113328965,0.035217838825720334,-8.6931303385264092e-09
0.39000000000000001,0.00091570308440025829,-2.7118416288826141e-06,0.50136339440804911,0.00010609615113328965,0.035217838825720334,-8.6931303385264092e-09
0.40000000000000002,0.0010827961791370975,-3.2025823174120686e-06,0.5079908320519958,0.00010609635042064092,0.035217838825128092,-4.6113788603015774e-09
0.40000000000000002,0.0010827961791370975,-3.2025823174120686e-06,0.5079908320519958,0.00010609635042064092,0.035217838825128092,-4.6113788603015774e-09
0.41000000000000003,0.0012498898433080518,-3.6933250059571894e-06,0.51363759895654226,0.00010609654987125212,0.035217838824534893,-5.2962738924367094e-10
0.41999999999999998,0.0014169840743937243,-4.1840696861974347e-06,0.51830369512175156,0.00010609674948511883,0.035217838823940736,3.5521240824318303e-09
0.41999999999999998,0.0014169840743937243,-4.1840696861974347e-06,0.51830369512175156,0.00010609674948511883,0.035217838823940736,3.5521240824318303e-09
0.42500000000000004,0.001500531402361468,-4.4294427726480251e-06,0.52026899167669127,0.00010609684935327412,0.035217838823643301,5.5929998190379249e-09
0.42999999999999999,0.00158407887137406,-4.6748163547639792e-06,0.52198912054689417,0.00010609694926224396,0.035217838823345629,7.6338755579318812e-09
0.42999999999999999,0.00158407887137406,-4.6748163547639792e-06,0.52198912054689417,0.00010609694926224396,0.035217838823345629,7.6338755579318812e-09
0.44,0.0017511742317062511,-5.1655650032589502e-06,0.52469387523202948,0.00010609714920262902,0.035217838822749571,1.1715627045146637e-08
0.45000000000000001,0.0019182701529168785,-5.6563156235136179e-06,0.5264179591771222,0.00010609734930627231,0.035217838822152549,1.5797378551748766e-08
0.45000000000000001,0.0019182701529168785,-5.6563156235136179e-06,0.5264179591771222,0.00010609734930627231,0.035217838822152549,1.5797378551748766e-08
0.46000000000000002,0.0020853666338955888,-6.1470682118609149e-06,0.52716137238164373,0.00010609754957317685,0.035217838821554583,1.9879130081213692e-08
0.46000000000000002,0.0020853666338955888,-6.1470682118609149e-06,0.52716137238164373,0.00010609754957317685,0.035217838821554583,1.9879130081213692e-08
0.47000000000000003,0.0022524636721711088,-6.6378227601391724e-06,0.5269241148455599,0.00010609775000334082,0.035217838820955666,2.3960881641217967e-08
0.47500000000000003,0.0023360123995684753,-6.8832007668524066e-06,0.52643773454978526,0.00010609785027964414,0.035217838820655843,2.6001757434927624e-08
0.47999999999999998,0.0024195612651445281,-7.1285792597651698e-06,0.5257061865687418,0.00010609795059676528,0.035217838820355778,2.8042633239831083e-08
