"Time","robot.frame_tool.r_0[1]","robot.frame_tool.r_0[2]","robot.frame_tool.r_0[3]","robot.frame_tool.R.w[1]","robot.frame_tool.R.w[2]","robot.frame_tool.R.w[3]"
0,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.025000000000000001,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.050000000000000003,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.075000000000000011,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.10000000000000001,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.125,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.15000000000000002,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.17500000000000002,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.20000000000000001,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.22500000000000001,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.25,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.27500000000000002,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.30000000000000004,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.32500000000000001,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.35000000000000003,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.375,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.40000000000000002,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.42500000000000004,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.45000000000000001,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.47500000000000003,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.5,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.52500000000000002,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.55000000000000004,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.57500000000000007,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.60000000000000009,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.625,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.65000000000000002,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.67500000000000004,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.70000000000000007,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.72500000000000009,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.75,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.77500000000000002,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.80000000000000004,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.82500000000000007,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.85000000000000009,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.875,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.90000000000000002,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.92500000000000004,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.95000000000000007,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
0.97500000000000009,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
1,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
1,1.18425,0.29069999995083656,0.060849999940376431,0,0,0
1.0250000000000001,1.1842483321675632,0.29070370072772383,0.060844513067228753,4.6874999995421735e-09,-2.5634849730876844e-14,0.00099999999988646736
1.05,1.184243328431005,0.29071480300604369,0.060828052470014826,3.7499999983703197e-08,-8.2031269526938579e-13,0.001999999999443336
1.075,1.1842349880725886,0.29073330662875241,0.060800618215431555,1.2656249975765827e-07,-6.2292484035933314e-12,0.0029999999970226655
1.1000000000000001,1.1842233098960933,0.29075921133405019,0.060762210414671947,2.9999999822936803e-07,-2.6249999898352049e-11,0.0039999999883397978
1.125,1.184208292226826,0.2907925167552905,0.060712829223472854,5.8593749161513748e-07,-8.0108642551744151e-11,0.0049999999651549661
