"Time","ur10e_robotRun.ur10e_robot.tool0.frame_a.r_0[1]","ur10e_robotRun.ur10e_robot.tool0.frame_a.r_0[2]","ur10e_robotRun.ur10e_robot.tool0.frame_a.r_0[3]","ur10e_robotRun.ur10e_robot.tool0.frame_a.R.w[1]","ur10e_robotRun.ur10e_robot.tool0.frame_a.R.w[2]","ur10e_robotRun.ur10e_robot.tool0.frame_a.R.w[3]"
11.325000000000001,0.45111609450111861,0.58383336030200139,-0.68552014077430667,0.14854945963058522,-0.20231320510873979,0.29805921686843573
11.33,0.45023064481495056,0.58366347041763178,-0.68591686998318435,0.14838494515311382,-0.20244934138874732,0.2977954616914591
11.34,0.4484612715386912,0.58332132781471591,-0.68670768701210139,0.14805515217678275,-0.20272002229357655,0.29726863945173582
11.350000000000001,0.44669394142604035,0.58297604567854566,-0.68749498747288207,0.147724351154262,-0.20298858155159671,0.29674273471214463
11.359999999999999,0.44492866445882501,0.58262763710877163,-0.68827877772189716,0.14739255482657473,-0.20325501988347952,0.29621774746848489
11.370000000000001,0.44316545054949602,0.58227611521034162,-0.68905906413365348,0.1470597758914137,-0.20351933806501565,0.29569367769202076
11.375,0.44228462032023719,0.5820991908595522,-0.68944789539751339,0.14689302190216807,-0.20365070235681071,0.29543198683833749
11.380000000000001,0.44140430954123788,0.5819214930932034,-0.68983585310063733,0.14672602700296528,-0.20378153692671219,0.29517052532964028
11.390000000000001,0.43964525120807441,0.58156378387200658,-0.69060915103315945,0.14639132077173478,-0.20404161735339152,0.29464829030401279
11.4,0.43788828525497553,0.58120300066580621,-0.69137896435919866,0.14605566976437584,-0.20429958028379058,0.29412697251374709
11.41,0.43613342131796601,0.58083915659776919,-0.69214529952424753,0.14571908650352169,-0.20455542671016069,0.29360657183354816
11.42,0.43438066896423855,0.58047226479487979,-0.69290816299115554,0.14538158346762181,-0.20480915767786795,0.29308708811437623
11.425000000000001,0.43350508760205819,0.58028768009601983,-0.69328829486215549,0.14521249092142333,-0.20493523020582527,0.29282769006214615
11.43,0.43263003769226188,0.58010233838764735,-0.69366756123997508,0.14504317309077874,-0.20506077428499403,0.2925685211836031
11.44,0.43088153693189607,0.57972939050981676,-0.6944235007678069,0.1447038677625905,-0.20531027768193821,0.29205087084516979
11.450000000000001,0.42913517604450407,0.57935343429807795,-0.69517598808864611,0.14436367982799439,-0.20555766907101986,0.29153413687974339
11.460000000000001,0.42739096432307128,0.57897448289177855,-0.69592502973322501,0.14402262158711499,-0.2058029497060806,0.29101831904487552
11.470000000000001,0.42564891099232571,0.57859254943263849,-0.6966706322488595,0.14368070530178859,-0.20604612090165736,0.29050341708865168
11.475000000000001,0.42477869658754724,0.57840046854061777,-0.69704214588385816,0.14350942920871332,-0.20616691587970204,0.29024630947352964
11.48,0.42390902520883711,0.57820764706446037,-0.69741280219930324,0.14333794317834317,-0.20628718400819315,0.28998943071534999
11.49,0.42217131606115071,0.57781978893284869,-0.69815154616458475,0.14299434737961791,-0.20652614042893799,0.2894763596101555
11.5,0.42043579256990588,0.57742898818492716,-0.69888687074085842,0.142649930025015,-0.20676299161987854,0.28896420343971607
11.51,0.41870246368795827,0.57703525796905752,-0.69961878254024967,0.14230470318840599,-0.20699773908654981,0.28845296184834651
11.52,0.41697133830049848,0.5766386114345583,-0.70034728819070391,0.14195867889799649,-0.20723038438364216,0.28794263445818402
11.525,0.41610660467535265,0.57643919865717819,-0.70071026578560014,0.14178537145391165,-0.20734591921778167,0.28768781346444738
11.529999999999999,0.41524242522517885,0.57623906173142792,-0.70107239433583191,0.14161186913619475,-0.20746092911460995,0.28743322086934403
11.540000000000001,0.41351573321223611,0.57583662201006636,-0.70179410763476069,0.14126428583948278,-0.20768937493128004,0.28692472066007668
11.550000000000001,0.41179127094461904,0.57543130542100018,-0.70251243476197867,0.14091594089829018,-0.20791572353346144,0.2864171333869216
11.56,0.41006904703811331,0.57502312511460718,-0.70322738240718585,0.14056684615687129,-0.20813997666855608,0.28591045858486352
11.57,0.40834907004147175,0.57461209424084458,-0.70393895727514222,0.14021701341318432,-0.20836213613116966,0.28540469576748745
11.575000000000001,0.40748992678753748,0.57440551395037898,-0.70429348201696917,0.14004182396466447,-0.20847243130892232,0.28515215619523715
11.58,0.40663134843654253,0.57419822594897629,-0.7046471660855157,0.13986645441877488,-0.20858220376272429,0.28489984442713362
11.59,0.40491589063839911,0.57378153338730287,-0.70535201557273286,0.13951518087866041,-0.2088001814510711,0.28439590403505205
