"Time","physicsRun.physics.frame_a.r_0[1]","physicsRun.physics.frame_a.r_0[2]","physicsRun.physics.frame_a.r_0[3]","physicsRun.physics.frame_a.R.w[1]","physicsRun.physics.frame_a.R.w[2]","physicsRun.physics.frame_a.R.w[3]"
0,0,0,1,0,0,0
0.025000000000000001,-2.1515206939127492e-19,-5.5646829695323984e-21,0.99693542187481776,6.7429988617867892e-18,-2.7281643696705619e-16,1.5013138984928392e-18
0.050000000000000003,-8.6048537712544269e-19,-2.2281694366434005e-20,0.98774168749980162,1.3502507469353952e-17,-5.4563211207080481e-16,3.0053492225259845e-18
0.075000000000000011,-1.9362729570577514e-18,-5.0154097372546245e-20,0.9724187968747916,2.0263201558425926e-17,-8.1844773132970151e-16,4.5096261706960283e-18
0.10000000000000001,-3.4427882965544871e-18,-8.917818863094672e-20,0.95096674999978437,2.7018054971241261e-17,-1.0912636492721767e-15,6.0143105920616237e-18
0.125,-5.3802100673159545e-18,-1.3940447243119437e-19,0.92338554687477925,3.3781553160481923e-17,-1.3640790969294899e-15,7.5201400841377112e-18
0.15000000000000002,-7.7488488971346726e-18,-2.0089490697346341e-19,0.88967518749977381,4.0569317766110534e-17,-1.63689323860443e-15,9.028022360392935e-18
0.17500000000000002,-1.0548529266816016e-17,-2.7361448298409379e-19,0.84983567187476949,4.7372521832745358e-17,-1.9097065465049094e-15,1.0537444520369575e-17
0.20000000000000001,-1.3779251176359988e-17,-3.5756320046308552e-19,0.80386699999976619,5.4191165360386407e-17,-2.182519020630927e-15,1.2048406564067635e-17
0.22500000000000001,-1.7441014625766589e-17,-4.5274105941043858e-19,0.75176917187476389,6.1025248349033657e-17,-2.4553306609824847e-15,1.3560908491487114e-17
0.25,-2.1532656891784385e-17,-5.5894529434966613e-19,0.69354218749976071,6.7813229054250891e-17,-2.7281450386351741e-15,1.5068079757401302e-17
0.27500000000000002,-2.6054839350238689e-17,-6.7629124156925318e-19,0.62918604687475765,7.4590113417449436e-17,-3.0009601223033347e-15,1.6573828439260283e-17
0.30000000000000004,-3.1007614869331744e-17,-8.0478812067172125e-19,0.55870074999975483,8.1358699698136081e-17,-3.2737757496126903e-15,1.8078466935886572e-17
0.32500000000000001,-3.6390983449063554e-17,-9.4443593165707063e-19,0.48208629687475252,8.8118987896310801e-17,-3.5465919205632403e-15,1.9581995247280164e-17
0.33945240029595541,-3.9699500444515873e-17,-1.0302522217087097e-18,0.43499999999887029,9.2023298409511572e-17,-3.7043061089342145e-15,2.0450672561778632e-17
0.33945240029595541,-3.9699500444515873e-17,-1.0302522217087097e-18,0.43499999999887029,9.2023298409511572e-17,-3.7043061089342145e-15,2.0450672561778632e-17
0.33945832216955851,6.0186513134289617e-18,-1.0302880605884806e-18,0.43498028655840321,9.0874206936415082e-17,4.0607200453292395e-10,2.0299693305892281e-17
0.33945832216955851,6.0186513134289617e-18,-1.0302880605884806e-18,0.43498028655840321,9.0874206936415082e-17,4.0607200453292395e-10,2.0299693305892281e-17
0.35000000000000003,3.6513032600732471e-05,5.5397493372176112e-18,0.40874922646937434,-1.8085813199889521e-15,0.023059273366360197,6.7162267383615938e-19
0.37270790541058485,0.00043681241531922228,2.464736519267308e-17,0.43486574897918867,-1.3530329790364946e-15,0.04418505273851258,4.3907159762800906e-16
0.37270790541058485,0.00043681241531922228,2.464736519267308e-17,0.43486574897918867,-1.3530329790364946e-15,0.04418505273851258,4.3907159762800906e-16
0.37287694434783081,0.00044008522922306132,2.4794031525877077e-17,0.43513480414156652,-1.3530523410226682e-15,0.04418505273851258,4.3907341080816584e-16
0.37287694434783081,0.00044008522922306132,2.4794031525877077e-17,0.43513480414156652,-1.3530523410226682e-15,0.04418505273851258,4.3907341080816584e-16
0.375,0.00048119037282404534,2.6636117982735166e-17,0.43849015916037193,-1.3533031932913917e-15,0.044185052738512573,4.3908828300368558e-16
0.40000000000000002,0.00096522624246887746,4.8330704833708803e-17,0.47467621653067921,-1.3593339882316444e-15,0.044185052738512573,4.3890163665484218e-16
0.42500000000000004,0.0014492676992227263,7.0023492406072035e-17,0.50473306118578876,-1.35641654133686e-15,0.044185052738512365,4.3985084295361739e-16
0.45000000000000001,0.0019333146763778426,9.1715703009248429e-17,0.5286606931190192,-1.3522565584313896e-15,0.044185052738512302,4.4004175258495635e-16
0.47500000000000003,0.0024173670532162011,1.1341049753466305e-16,0.54645911231872513,-1.3530253854923303e-15,0.044185052738512226,4.4024069667653409e-16
0.5,0.0029014248599049416,1.3510705497716946e-16,0.55812831878782043,-1.3569773273041916e-15,0.044185052738512177,4.403290239600196e-16
0.52500000000000002,0.0033854879134401473,1.5678665687558153e-16,0.56366831250946281,-1.3580432075895078e-15,0.044185052738512066,4.4073171996781398e-16
0.55000000000000004,0.003869556002102766,1.784276476559896e-16,0.56307909346416696,-1.349201535952249e-15,0.044185052738511817,4.4194045468902024e-16
0.57500000000000007,0.0043536292763009105,2.0004541173456541e-16,0.55636066166577536,-1.3354404752944506e-15,0.044185052738511497,4.4360593903238303e-16
0.60000000000000009,0.0048377077360345806,2.2163994911130897e-16,0.5435130171142879,-1.3167600256161125e-15,0.044185052738511095,4.4572817299790226e-16
0.625,0.0053217913813037743,2.4321125978622011e-16,0.52453615980970492,-1.2931601869172348e-15,0.044185052738510616,4.4830715658557788e-16
0.65000000000000002,0.0058058802121084968,2.6475934375929915e-16,0.49943008975202619,-1.2646409591978176e-15,0.044185052738510054,4.5134288979541023e-16
0.67500000000000004,0.0062899729164640874,2.8627702954165528e-16,0.46819480683170461,-1.2432940689308314e-15,0.044185052738509673,4.5337559491176935e-16
0.69614693875120182,0.0066994595429634056,3.0445709420274803e-16,0.43698854753664129,-1.2266736874911198e-15,0.044185052738509409,4.5481452738602199e-16
0.69614693875120182,0.0066994595429634056,3.0445709420274803e-16,0.43698854753664129,-1.2266736874911198e-15,0.044185052738509409,4.5481452738602199e-16
0.69872741092594437,0.0067488823169486265,3.0643366655349512e-16,0.43289431870024175,-7.7853597513026131e-16,0.038552432496697847,3.3677689017287417e-16
0.69872741092594437,0.0067488823169486265,3.0643366655349512e-16,0.43289431870024175,-7.7853597513026131e-16,0.038552432496697847,3.3677689017287417e-16
0.70000000000000007,0.0067706886462707483,3.0696908553488541e-16,0.43088831419350887,-2.2645001980429644e-16,0.031552544243962935,2.6148431444910364e-16
0.72500000000000009,0.0064476205048900701,2.4024737462080062e-16,0.42573852686543667,1.1409356962146839e-14,-0.087916053594682547,-2.6361167554530015e-16
0.73535911702091183,0.0060466910543796387,1.907839833790222e-16,0.43313271903420769,1.1738129966021366e-14,-0.094729259230421442,-2.1638902948774933e-16
0.73535911702091183,0.0060466910543796387,1.907839833790222e-16,0.43313271903420769,1.1738129966021366e-14,-0.094729259230421442,-2.1638902948774933e-16
0.74096920892338869,0.0058275720751051101,1.6378498636086566e-16,0.43671790315443543,1.1737755217967494e-14,-0.094729259230421484,-2.1693658525795863e-16
0.74096920892338869,0.0058275720751051101,1.6378498636086566e-16,0.43671790315443543,1.1737755217967494e-14,-0.094729259230421484,-2.1693658525795863e-16
0.75,0.0054748498502257348,1.2032338868487402e-16,0.44184077954257583,1.1739675250181131e-14,-0.094729259230421511,-2.1792475330840095e-16
0.77500000000000002,0.0044984224408316006,2.7122288328889725e-20,0.45185069537798278,1.172292997865868e-14,-0.094729259230421164,-2.2296581394816562e-16
0.80000000000000004,0.0035220190314768796,-1.2021815920547265e-16,0.4557311952660939,1.1679135218172414e-14,-0.094729259230420526,-2.2974587684778024e-16
0.82500000000000007,0.0025456401832335647,-2.4045323636344476e-16,0.45348227925966983,1.1676370772558643e-14,-0.094729259230420457,-2.3319315843030817e-16
0.85000000000000009,0.0015692872455104227,-3.6065818519173985e-16,0.44510394749416582,1.1672495317731382e-14,-0.094729259230420484,-2.3686320503205017e-16
0.86820123371186542,0.00085847074500402143,-4.4815128161730435e-16,0.4351483836163102,1.1661774617991267e-14,-0.094729259230420471,-2.4030727689063749e-16
0.86820123371186542,0.00085847074500402143,-4.4815128161730435e-16,0.4351483836163102,1.1661774617991267e-14,-0.094729259230420471,-2.4030727689063749e-16
0.86865784433537141,0.00084063796721705502,-4.5034553063600809e-16,0.43485686367958443,1.1570394613980519e-14,-0.094745373518288073,-2.508099661937366e-16
0.86865784433537141,0.00084063796721705502,-4.5034553063600809e-16,0.43485686367958443,1.1570394613980519e-14,-0.094745373518288073,-2.508099661937366e-16
0.86865784448887162,0.00084063796122150277,-4.5034553134069162e-16,0.4348568635812462,1.155514178941877e-14,-0.094745373531802859,-2.5253168602043534e-16
0.86865784448887162,0.00084063796122150277,-4.5034553134069162e-16,0.4348568635812462,1.155514178941877e-14,-0.094745373531802859,-2.5253168602043534e-16
0.875,0.00058680748362596432,-4.7620249978667936e-16,0.43078798601324614,4.0907315278206028e-15,-0.093601873449464176,-2.5455331050181859e-16
0.90000000000000002,-0.00033941277948860591,-3.5736729155891771e-16,0.42910498922610246,-2.2966791313936795e-14,-0.074540031527306802,3.2940637187370252e-17
0.92500000000000004,-0.0011234855112975035,-1.004793246376889e-16,0.43376023697786542,-2.8118738663676149e-14,-0.067600936551438048,-1.0573424980001748e-16
0.95000000000000007,-0.0018296984757105743,1.7479879388742181e-16,0.43329554408603743,-2.517180877892809e-14,-0.049727385630565821,-2.4297890671038939e-16
0.97500000000000009,-0.002245183982913952,4.0899836770812851e-16,0.43207716421156439,-1.5546355567052802e-14,-0.021297615581875116,3.5911882475508039e-17
1,-0.0023353607455655033,5.1862132582416085e-16,0.43219780889489101,-3.1554964494008913e-15,0.0092621385879101646,1.9755799427953611e-17
1,-0.0023353607455655033,5.1862132582416085e-16,0.43219780889489101,-3.1554964494008913e-15,0.0092621385879101646,1.9755799427953611e-17
1.0010292891218144,-0.0023321373008249467,-3.3554518573557283e-13,0.43221157706497482,7.439906865582119e-10,0.010444521589963944,-2.9100327860466745e-08
1.0010292891218144,-0.0023321373008249467,-3.3554518573557283e-13,0.43221157706497482,7.439906865582119e-10,0.010444521589963944,-2.9100327860466745e-08
1.0250000000000001,-0.0021152443835370273,-9.5768297843354233e-09,0.4324047347215344,5.1046286782796116e-07,0.035373245998685091,-1.1792226285751023e-05
1.05,-0.0016351148914673934,-3.5705951979036166e-08,0.43236332178087411,1.4632770748404224e-06,0.055842798638365623,-1.3928442887169709e-05
1.075,-0.00096094236736859269,-6.608499065196023e-08,0.43230869017591794,1.9242224919358144e-06,0.069430450744778341,-1.3744176911047983e-05
1.1000000000000001,-0.00017510622894953738,-9.2717677674561452e-08,0.4322994030308473,1.7297379965828335e-06,0.07478686294059618,-1.366801509973375e-05
1.125,0.00063114667858777166,-1.0878648319340024e-07,0.43229925418767179,1.0229541091794542e-06,0.071725423574510769,-1.3706771829873543e-05
1.1500000000000001,0.0013695242875064503,-1.1017063788740172e-07,0.43230217754690936,7.009963622719998e-08,0.061107821190808105,-1.3832459368277494e-05
1.175,0.0019646724038743942,-9.637441583428973e-08,0.43231300503839531,-8.2534394163710367e-07,0.04458432883757539,-1.4038765539905922e-05
1.2000000000000002,0.0023617762708075785,-7.0405932422121364e-08,0.43232723556824537,-1.421845213457789e-06,0.024351539538166832,-1.4237350630085997e-05
1.2250000000000001,0.0025310848437474819,-3.7783515716461585e-08,0.43233760254227893,-1.598674453731943e-06,0.0028250604817875603,-1.4334647874969039e-05
1.25,0.0024690395969283259,-4.9626226607270056e-09,0.43234000307097031,-1.3636286491801978e-06,-0.017650217656462113,-1.4295427022845906e-05
1.2750000000000001,0.0021965790322285867,2.2277908236524348e-08,0.43233409115355675,-8.2992405583165549e-07,-0.03500449028850993,-1.4144760202424072e-05
1.3,0.0017554192531978544,4.0063590486406747e-08,0.43232272426142648,-1.7660890018133927e-07,-0.047597690194676162,-1.3947579545998757e-05
1.3250000000000002,0.001202706237475982,4.7045324877966517e-08,0.43231049150937273,4.0042596592167468e-07,-0.05435176078072311,-1.3776531022605603e-05
